SQLDATE,DATEADDED,MonthYear,Year,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,AvgTone,NumMentions,NumSources,NumArticles,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,event_date,event_month,event_quarter,event_root_label,tone_category,stability_category,propagation_delay_days,source_domain,is_crisis_period,benin_role,actor1_type_label,actor2_type_label,quad_class_label
2025-01-02,2025-01-02,202501,2025,,,,BENIN,BEN,,1,040,040,04,1,1.0,1.8018018018018,10,1,10,Benin,BN,9.5,2.25,https://quicknews-africa.net/edo-giz-equip-445-msmes-with-digital-marketing-skills/,2025-01-02,1,2025Q1,Consultation,Neutre,Neutre,0,quicknews-africa.net,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-01-02,2025-01-02,202501,2025,,,,NIGERIA,NGA,,1,051,051,05,1,3.4,1.8018018018018,5,1,5,Benin,BN,9.5,2.25,https://quicknews-africa.net/edo-giz-equip-445-msmes-with-digital-marketing-skills/,2025-01-02,1,2025Q1,Engagement / Soutien,Neutre,Stabilisant,0,quicknews-africa.net,False,Contexte,Non identifié,Non identifié,Coopération verbale
2025-01-02,2025-01-02,202501,2025,BENIN,BEN,,POLICEMEN,,COP,1,193,193,19,4,-10.0,-7.46268656716418,2,1,2,Benin,BN,9.5,2.25,https://tribuneonlineng.com/crisis-deepens-in-edo-lgas-as-uhunmwonde-orhionmwon-chairmen-impeached/,2025-01-02,1,2025Q1,Violence de masse,Négatif,Déstabilisant,0,tribuneonlineng.com,True,Acteur,Non identifié,Police,Conflit matériel
2025-01-02,2025-01-02,202501,2025,GOVERNMENT,,GOV,POLICEMEN,,COP,1,193,193,19,4,-10.0,-7.46268656716418,5,1,5,Benin,BN,9.5,2.25,https://tribuneonlineng.com/crisis-deepens-in-edo-lgas-as-uhunmwonde-orhionmwon-chairmen-impeached/,2025-01-02,1,2025Q1,Violence de masse,Négatif,Déstabilisant,0,tribuneonlineng.com,True,Contexte,Gouvernement,Police,Conflit matériel
2025-01-02,2025-01-02,202501,2025,BENIN,BEN,,GOVERNMENT,,GOV,1,016,016,01,1,-2.0,-10.0,3,1,3,Benin,BN,9.5,2.25,https://saharareporters.com/2025/01/02/edo-state-hit-political-crisis-after-impeachment-two-local-govt-chairmen,2025-01-02,1,2025Q1,Déclaration publique,Négatif,Neutre,0,saharareporters.com,True,Acteur,Non identifié,Gouvernement,Coopération verbale
2025-01-02,2025-01-02,202501,2025,BENIN,BEN,,BENIN,BEN,MED,1,111,111,11,3,-2.0,-8.88501742160278,2,1,2,Benin,BN,9.5,2.25,https://punchng.com/two-lg-chairmen-impeached-in-edo-as-another-kicks/,2025-01-02,1,2025Q1,Désapprobation,Négatif,Neutre,0,punchng.com,True,Mixte,Non identifié,Médias,Conflit verbal
2025-01-02,2025-01-02,202501,2025,BENIN,BEN,,GOVERNMENT,,GOV,1,010,010,01,1,0.0,-8.88501742160278,2,1,2,Benin,BN,9.5,2.25,https://punchng.com/two-lg-chairmen-impeached-in-edo-as-another-kicks/,2025-01-02,1,2025Q1,Déclaration publique,Négatif,Neutre,0,punchng.com,True,Acteur,Non identifié,Gouvernement,Coopération verbale
2025-01-02,2025-01-02,202501,2025,BENIN,BEN,MED,BENIN,BEN,,1,111,111,11,3,-2.0,-8.88501742160278,3,1,3,Benin,BN,9.5,2.25,https://punchng.com/two-lg-chairmen-impeached-in-edo-as-another-kicks/,2025-01-02,1,2025Q1,Désapprobation,Négatif,Neutre,0,punchng.com,True,Mixte,Médias,Non identifié,Conflit verbal
2025-01-02,2025-01-02,202501,2025,BENIN,BEN,,POLICEMEN,,COP,1,112,112,11,3,-2.0,-7.53424657534246,3,1,3,Benin,BN,9.5,2.25,https://dailypost.ng/2025/01/02/many-injured-as-edo-lg-councils-impeach-chairmen/,2025-01-02,1,2025Q1,Désapprobation,Négatif,Neutre,0,dailypost.ng,True,Acteur,Non identifié,Police,Conflit verbal
2025-01-02,2025-01-02,202501,2025,GOVERNMENT,,GOV,BENIN,BEN,,1,010,010,01,1,0.0,-7.53424657534246,4,1,4,Benin,BN,9.5,2.25,https://dailypost.ng/2025/01/02/many-injured-as-edo-lg-councils-impeach-chairmen/,2025-01-02,1,2025Q1,Déclaration publique,Négatif,Neutre,0,dailypost.ng,True,Spectateur,Gouvernement,Non identifié,Coopération verbale
2025-01-02,2025-01-02,202501,2025,POLICE,,COP,BENIN,BEN,,1,1712,171,17,4,-9.2,-8.86075949367089,4,1,4,Benin,BN,9.5,2.25,https://dailypost.ng/2025/01/02/edo-man-in-police-net-for-burning-estranged-wifes-house-on-new-years-day/,2025-01-02,1,2025Q1,Assaut,Négatif,Déstabilisant,0,dailypost.ng,True,Spectateur,Police,Non identifié,Conflit matériel
2025-01-02,2025-01-02,202501,2025,POLICE,,COP,BENIN,BEN,,1,173,173,17,4,-5.0,-8.86075949367089,4,1,4,Benin,BN,9.5,2.25,https://dailypost.ng/2025/01/02/edo-man-in-police-net-for-burning-estranged-wifes-house-on-new-years-day/,2025-01-02,1,2025Q1,Assaut,Négatif,Déstabilisant,0,dailypost.ng,True,Spectateur,Police,Non identifié,Conflit matériel
2025-01-02,2025-01-02,202501,2025,POLICE,,COP,BENIN,BEN,,1,173,173,17,4,-5.0,-8.86075949367089,2,1,2,Benin,BN,9.5,2.25,https://dailypost.ng/2025/01/02/edo-man-in-police-net-for-burning-estranged-wifes-house-on-new-years-day/,2025-01-02,1,2025Q1,Assaut,Négatif,Déstabilisant,0,dailypost.ng,True,Spectateur,Police,Non identifié,Conflit matériel
2025-01-02,2025-01-02,202501,2025,DIPLOMAT,,GOV,BENIN,BEN,,1,040,040,04,1,1.0,-7.89473684210526,4,1,4,Benin,BN,9.5,2.25,https://thenationonlineng.net/benin-republic-summons-nigerien-envoy-over-terrorism-allegations/,2025-01-02,1,2025Q1,Consultation,Négatif,Neutre,0,thenationonlineng.net,True,Spectateur,Gouvernement,Non identifié,Coopération verbale
2025-01-02,2025-01-02,202501,2025,DIPLOMAT,,GOV,BENINESE,BEN,GOV,1,040,040,04,1,1.0,-7.89473684210526,3,1,3,Benin,BN,9.5,2.25,https://thenationonlineng.net/benin-republic-summons-nigerien-envoy-over-terrorism-allegations/,2025-01-02,1,2025Q1,Consultation,Négatif,Neutre,0,thenationonlineng.net,True,Spectateur,Gouvernement,Gouvernement,Coopération verbale
2025-01-02,2025-01-02,202501,2025,BENIN,BEN,,NIGERIEN,NER,,1,042,042,04,1,1.9,-7.2463768115942,2,1,2,Niger,NG,16.0,8.0,https://allafrica.com/stories/202501020149.html,2025-01-02,1,2025Q1,Consultation,Négatif,Neutre,0,allafrica.com,True,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-02,2025-01-02,202501,2025,NIGERIEN,NER,,BENIN,BEN,,1,043,043,04,1,2.8,-7.2463768115942,2,1,2,Benin,BN,9.5,2.25,https://allafrica.com/stories/202501020149.html,2025-01-02,1,2025Q1,Consultation,Négatif,Neutre,0,allafrica.com,True,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-01-02,2025-01-02,202501,2025,NIGERIEN,NER,,BENINESE,BEN,GOV,1,043,043,04,1,2.8,-7.2463768115942,8,1,8,Benin,BN,9.5,2.25,https://allafrica.com/stories/202501020149.html,2025-01-02,1,2025Q1,Consultation,Négatif,Neutre,0,allafrica.com,True,Spectateur,Non identifié,Gouvernement,Coopération verbale
2025-01-02,2025-01-02,202501,2025,,,,MILITARY,,MIL,1,043,043,04,1,2.8,1.09649122807017,10,1,10,"Allada, Benin (general), Benin",BN,6.66547,2.15138,https://icilome.com/2025/01/benin-patrice-talon-envoie-un-message-subtil-a-ses-voisins-de-laes/,2025-01-02,1,2025Q1,Consultation,Neutre,Neutre,0,icilome.com,False,Contexte,Non identifié,Militaire,Coopération verbale
2025-01-02,2025-01-02,202501,2025,BENIN,BEN,,GAMBIA,GMB,,1,080,080,08,2,5.0,2.63157894736842,8,1,8,Benin,BN,9.5,2.25,https://africapresse.com/ghana-visa-supprime-pour-tous-les-citoyens-africains-un-pas-vers-lunite-continentale/,2025-01-02,1,2025Q1,Diplomatie,Positif,Stabilisant,0,africapresse.com,False,Acteur,Non identifié,Non identifié,Coopération matérielle
2025-01-02,2025-01-02,202501,2025,GAMBIA,GMB,,BENIN,BEN,,1,080,080,08,2,5.0,2.63157894736842,10,1,10,Ghana,GH,8.0,-2.0,https://africapresse.com/ghana-visa-supprime-pour-tous-les-citoyens-africains-un-pas-vers-lunite-continentale/,2025-01-02,1,2025Q1,Diplomatie,Positif,Stabilisant,0,africapresse.com,False,Spectateur,Non identifié,Non identifié,Coopération matérielle
2025-01-02,2025-01-02,202501,2025,BENINESE,BEN,,NIGER,NER,,1,010,010,01,1,0.0,-7.2463768115942,2,1,2,Niger,NG,16.0,8.0,https://allafrica.com/stories/202501020149.html,2025-01-02,1,2025Q1,Déclaration publique,Négatif,Neutre,0,allafrica.com,True,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-02,2025-01-02,202501,2025,BENINESE,BEN,,NIGERIEN,NER,,1,114,114,11,3,-2.0,-7.2463768115942,2,1,2,Benin,BN,9.5,2.25,https://allafrica.com/stories/202501020149.html,2025-01-02,1,2025Q1,Désapprobation,Négatif,Neutre,0,allafrica.com,True,Acteur,Non identifié,Non identifié,Conflit verbal
2025-01-02,2025-01-02,202501,2025,BENINESE,BEN,,NIGERIEN,NER,,1,114,114,11,3,-2.0,-7.2463768115942,2,1,2,Niger,NG,16.0,8.0,https://allafrica.com/stories/202501020149.html,2025-01-02,1,2025Q1,Désapprobation,Négatif,Neutre,0,allafrica.com,True,Acteur,Non identifié,Non identifié,Conflit verbal
2025-01-02,2025-01-02,202501,2025,BENINESE,BEN,GOV,NIGERIEN,NER,,1,010,010,01,1,0.0,-7.2463768115942,3,1,3,Niger,NG,16.0,8.0,https://allafrica.com/stories/202501020149.html,2025-01-02,1,2025Q1,Déclaration publique,Négatif,Neutre,0,allafrica.com,True,Acteur,Gouvernement,Non identifié,Coopération verbale
2025-01-02,2025-01-02,202501,2025,BENINESE,BEN,GOV,NIGERIEN,NER,,1,114,114,11,3,-2.0,-7.2463768115942,6,1,6,Niger,NG,16.0,8.0,https://allafrica.com/stories/202501020149.html,2025-01-02,1,2025Q1,Désapprobation,Négatif,Neutre,0,allafrica.com,True,Acteur,Gouvernement,Non identifié,Conflit verbal
2025-01-02,2025-01-02,202501,2025,BENINESE,BEN,GOV,NIGERIEN,NER,,1,042,042,04,1,1.9,-7.2463768115942,8,1,8,Niger,NG,16.0,8.0,https://allafrica.com/stories/202501020149.html,2025-01-02,1,2025Q1,Consultation,Négatif,Neutre,0,allafrica.com,True,Acteur,Gouvernement,Non identifié,Coopération verbale
2025-01-02,2025-01-02,202501,2025,BENIN,BEN,,NIGERIEN,NER,,1,040,040,04,1,1.0,-7.89473684210526,4,1,4,Nigeria,NI,10.0,8.0,https://thenationonlineng.net/benin-republic-summons-nigerien-envoy-over-terrorism-allegations/,2025-01-02,1,2025Q1,Consultation,Négatif,Neutre,0,thenationonlineng.net,True,Acteur,Non identifié,Non identifié,Coopération verbale
2025-01-02,2025-01-02,202501,2025,STATE GOVERNOR,,GOV,NIGERIA,NGA,,1,030,030,03,1,4.0,-0.93023255813954,2,1,2,Benin,BN,9.5,2.25,https://thesun.ng/govs-will-support-tinubu-to-achieve-food-sufficiency-bring-succour-to-nigerians-okpebholo/,2025-01-02,1,2025Q1,Expression d'intention,Neutre,Stabilisant,0,thesun.ng,False,Contexte,Gouvernement,Non identifié,Coopération verbale
2025-01-02,2025-01-02,202501,2025,BENIN,BEN,,GAMBIA,GMB,,1,080,080,08,2,5.0,2.63157894736842,2,1,2,Benin,BN,9.5,2.25,https://africapresse.com/ghana-visa-supprime-pour-tous-les-citoyens-africains-un-pas-vers-lunite-continentale/,2025-01-02,1,2025Q1,Diplomatie,Positif,Stabilisant,0,africapresse.com,False,Acteur,Non identifié,Non identifié,Coopération matérielle
2025-06-03,2025-06-03,202506,2025,CHINA,CHN,,BENIN,BEN,,1,043,043,04,1,2.8,6.04133545310016,1,1,1,"Porto-Novo, Qué, Benin",BN,6.48333,2.61667,https://global.chinadaily.com.cn/a/202506/03/WS683e5215a310a04af22c2dac.html,2025-06-03,6,2025Q2,Consultation,Positif,Neutre,0,global.chinadaily.com.cn,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-06-03,2025-06-03,202506,2025,BENIN,BEN,,CHINA,CHN,,1,042,042,04,1,1.9,6.04133545310016,3,1,3,"Henan, Henan, China",CH,33.415,112.422,https://global.chinadaily.com.cn/a/202506/03/WS683e5215a310a04af22c2dac.html,2025-06-03,6,2025Q2,Consultation,Positif,Neutre,0,global.chinadaily.com.cn,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-06-03,2025-06-03,202506,2025,CHINA,CHN,,BENIN,BEN,,1,043,043,04,1,2.8,6.04133545310016,2,1,2,"Henan, Henan, China",CH,33.415,112.422,https://global.chinadaily.com.cn/a/202506/03/WS683e5215a310a04af22c2dac.html,2025-06-03,6,2025Q2,Consultation,Positif,Neutre,0,global.chinadaily.com.cn,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-06-03,2025-06-03,202506,2025,UNIVERSITY,,EDU,,,,1,043,043,04,1,2.8,0.49079754601227,1,1,1,Benin,BN,9.5,2.25,https://thesun.ng/african-law-expert-ajayi-seeks-alignment-of-customary-with-human-rights-laws/,2025-06-03,6,2025Q2,Consultation,Neutre,Neutre,0,thesun.ng,False,Contexte,Éducation,Non identifié,Coopération verbale
2025-06-03,2025-06-03,202506,2025,BENIN,BEN,GOV,JUDICIARY,,JUD,0,015,015,01,1,0.0,0.49079754601227,1,1,1,Benin,BN,9.5,2.25,https://thesun.ng/african-law-expert-ajayi-seeks-alignment-of-customary-with-human-rights-laws/,2025-06-03,6,2025Q2,Déclaration publique,Neutre,Neutre,0,thesun.ng,False,Acteur,Gouvernement,Justice,Coopération verbale
2025-06-03,2025-06-03,202506,2025,UNIVERSITY,,EDU,NIGERIA,NGA,,1,043,043,04,1,2.8,0.49079754601227,4,1,4,Benin,BN,9.5,2.25,https://thesun.ng/african-law-expert-ajayi-seeks-alignment-of-customary-with-human-rights-laws/,2025-06-03,6,2025Q2,Consultation,Neutre,Neutre,0,thesun.ng,False,Contexte,Éducation,Non identifié,Coopération verbale
2025-06-03,2025-06-03,202506,2025,CHANCELLOR,,GOV,LECTURER,,EDU,0,051,051,05,1,3.4,0.49079754601227,10,1,10,Benin,BN,9.5,2.25,https://thesun.ng/african-law-expert-ajayi-seeks-alignment-of-customary-with-human-rights-laws/,2025-06-03,6,2025Q2,Engagement / Soutien,Neutre,Stabilisant,0,thesun.ng,False,Contexte,Gouvernement,Éducation,Coopération verbale
2025-06-03,2025-06-03,202506,2025,PRINCE,,GOV,JUDICIARY,,JUD,0,015,015,01,1,0.0,0.49079754601227,9,1,9,Benin,BN,9.5,2.25,https://thesun.ng/african-law-expert-ajayi-seeks-alignment-of-customary-with-human-rights-laws/,2025-06-03,6,2025Q2,Déclaration publique,Neutre,Neutre,0,thesun.ng,False,Contexte,Gouvernement,Justice,Coopération verbale
2025-06-03,2025-06-03,202506,2025,NIGERIA,NGA,,UNIVERSITY,,EDU,1,043,043,04,1,2.8,0.49079754601227,4,1,4,Benin,BN,9.5,2.25,https://thesun.ng/african-law-expert-ajayi-seeks-alignment-of-customary-with-human-rights-laws/,2025-06-03,6,2025Q2,Consultation,Neutre,Neutre,0,thesun.ng,False,Contexte,Non identifié,Éducation,Coopération verbale
2025-06-02,2025-06-02,202506,2025,BENIN,BEN,,,,,0,020,020,02,1,3.0,0.1849568434032,1,1,1,"North Dakota, United States",US,47.5362,-99.793,https://www.army.mil/article/285995/north_dakota_national_guard_participates_in_lignite_coast_tabletop_exercise,2025-06-02,6,2025Q2,Appel / Demande,Neutre,Neutre,0,army.mil,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-06-02,2025-06-02,202506,2025,BENIN,BEN,,,,,0,020,020,02,1,3.0,0.1849568434032,4,1,4,"Grand Popo, Benin (general), Benin",BN,6.28036,1.82251,https://www.army.mil/article/285995/north_dakota_national_guard_participates_in_lignite_coast_tabletop_exercise,2025-06-02,6,2025Q2,Appel / Demande,Neutre,Neutre,0,army.mil,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-06-02,2025-06-02,202506,2025,FIRE BRIGADE,,GOV,BENIN,BEN,,0,010,010,01,1,0.0,0.1849568434032,1,1,1,"North Dakota, United States",US,47.5362,-99.793,https://www.army.mil/article/285995/north_dakota_national_guard_participates_in_lignite_coast_tabletop_exercise,2025-06-02,6,2025Q2,Déclaration publique,Neutre,Neutre,0,army.mil,False,Spectateur,Gouvernement,Non identifié,Coopération verbale
2025-06-02,2025-06-02,202506,2025,BENIN,BEN,,BENIN,BEN,MIL,0,010,010,01,1,0.0,0.1849568434032,2,1,2,"North Dakota, United States",US,47.5362,-99.793,https://www.army.mil/article/285995/north_dakota_national_guard_participates_in_lignite_coast_tabletop_exercise,2025-06-02,6,2025Q2,Déclaration publique,Neutre,Neutre,0,army.mil,False,Mixte,Non identifié,Militaire,Coopération verbale
2025-06-02,2025-06-02,202506,2025,FIRE BRIGADE,,GOV,BENIN,BEN,,0,010,010,01,1,0.0,0.1849568434032,7,1,7,"North Dakota, United States",US,47.5362,-99.793,https://www.army.mil/article/285995/north_dakota_national_guard_participates_in_lignite_coast_tabletop_exercise,2025-06-02,6,2025Q2,Déclaration publique,Neutre,Neutre,0,army.mil,False,Spectateur,Gouvernement,Non identifié,Coopération verbale
2025-06-01,2025-06-02,202506,2025,UNITED STATES,USA,,,,,0,141,141,14,3,-6.5,-3.19720833726304,4,1,2,Benin,BN,9.5,2.25,https://time.mk/cw/0ea8d81cd9/,2025-06-01,6,2025Q2,Protestation,Négatif,Déstabilisant,1,time.mk,True,Contexte,Non identifié,Non identifié,Conflit verbal
2025-06-02,2025-06-02,202506,2025,BENIN,BEN,,MILITARY,,MIL,0,043,043,04,1,2.8,-3.19720833726304,2,1,2,"White House, District of Columbia, United States",US,38.8951,-77.0364,https://time.mk/cw/0ea8d81cd9/,2025-06-02,6,2025Q2,Consultation,Négatif,Neutre,0,time.mk,False,Acteur,Non identifié,Militaire,Coopération verbale
2025-06-02,2025-06-02,202506,2025,MILITARY,,MIL,BENIN,BEN,,0,042,042,04,1,1.9,-3.19720833726304,2,1,2,"White House, District of Columbia, United States",US,38.8951,-77.0364,https://time.mk/cw/0ea8d81cd9/,2025-06-02,6,2025Q2,Consultation,Négatif,Neutre,0,time.mk,False,Spectateur,Militaire,Non identifié,Coopération verbale
2025-06-02,2025-06-02,202506,2025,BENIN,BEN,,MILITARY,,MIL,0,043,043,04,1,2.8,-3.19720833726304,2,1,2,"Jerusalem, Israel (general), Israel",IS,31.7667,35.2333,https://time.mk/cw/0ea8d81cd9/,2025-06-02,6,2025Q2,Consultation,Négatif,Neutre,0,time.mk,False,Acteur,Non identifié,Militaire,Coopération verbale
2025-06-02,2025-06-02,202506,2025,MILITARY,,MIL,BENIN,BEN,,0,042,042,04,1,1.9,-3.19720833726304,2,1,2,"Jerusalem, Israel (general), Israel",IS,31.7667,35.2333,https://time.mk/cw/0ea8d81cd9/,2025-06-02,6,2025Q2,Consultation,Négatif,Neutre,0,time.mk,False,Spectateur,Militaire,Non identifié,Coopération verbale
2025-06-02,2025-06-02,202506,2025,BENIN,BEN,,MILITARY,,MIL,0,043,043,04,1,2.8,-3.19720833726304,18,1,6,"Jerusalem, Israel (general), Israel",IS,31.7667,35.2333,https://time.mk/cw/0ea8d81cd9/,2025-06-02,6,2025Q2,Consultation,Négatif,Neutre,0,time.mk,False,Acteur,Non identifié,Militaire,Coopération verbale
2025-06-02,2025-06-02,202506,2025,BENIN,BEN,,MILITARY,,MIL,0,043,043,04,1,2.8,-3.19720833726304,6,1,2,Benin,BN,9.5,2.25,https://time.mk/cw/0ea8d81cd9/,2025-06-02,6,2025Q2,Consultation,Négatif,Neutre,0,time.mk,False,Acteur,Non identifié,Militaire,Coopération verbale
2025-06-02,2025-06-02,202506,2025,MILITARY,,MIL,BENIN,BEN,,0,042,042,04,1,1.9,-3.19720833726304,18,1,6,"Jerusalem, Israel (general), Israel",IS,31.7667,35.2333,https://time.mk/cw/0ea8d81cd9/,2025-06-02,6,2025Q2,Consultation,Négatif,Neutre,0,time.mk,False,Spectateur,Militaire,Non identifié,Coopération verbale
2025-06-02,2025-06-02,202506,2025,MILITARY,,MIL,BENIN,BEN,,0,042,042,04,1,1.9,-3.19720833726304,6,1,2,Benin,BN,9.5,2.25,https://time.mk/cw/0ea8d81cd9/,2025-06-02,6,2025Q2,Consultation,Négatif,Neutre,0,time.mk,False,Spectateur,Militaire,Non identifié,Coopération verbale
2025-06-03,2025-06-03,202506,2025,BENIN,BEN,,RWANDA,RWA,,0,013,013,01,1,0.4,-3.46020761245675,1,1,1,Nigeria,NI,10.0,8.0,https://www.okayafrica.com/rejected-visa-applications-africa/,2025-06-03,6,2025Q2,Déclaration publique,Négatif,Neutre,0,okayafrica.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-06-03,2025-06-03,202506,2025,BENIN,BEN,,RWANDA,RWA,,0,013,013,01,1,0.4,-3.46020761245675,3,1,3,Rwanda,RW,-2.0,30.0,https://www.okayafrica.com/rejected-visa-applications-africa/,2025-06-03,6,2025Q2,Déclaration publique,Négatif,Neutre,0,okayafrica.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-06-03,2025-06-03,202506,2025,BENIN,BEN,,RWANDA,RWA,,0,013,013,01,1,0.4,-3.46020761245675,1,1,1,Rwanda,RW,-2.0,30.0,https://www.okayafrica.com/rejected-visa-applications-africa/,2025-06-03,6,2025Q2,Déclaration publique,Négatif,Neutre,0,okayafrica.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-06-03,2025-06-03,202506,2025,ATTORNEY,,JUD,,,,1,020,020,02,1,3.0,-6.11620795107034,10,1,10,Benin,BN,9.5,2.25,https://lanouvelletribune.info/2025/06/benin-un-ex-fonctionnaire-de-la-presidence-risque-gros-devant-la-criet/,2025-06-03,6,2025Q2,Appel / Demande,Négatif,Neutre,0,lanouvelletribune.info,True,Contexte,Justice,Non identifié,Coopération verbale
2025-02-02,2025-02-02,202502,2025,BENIN,BEN,,,,,0,040,040,04,1,1.0,-0.93959731543624,4,1,4,"Abomey, Zou, Benin",BN,7.18286,1.99119,https://mondafrique.com/limage-du-jour/paulin-jidenu-hountondji-le-pere-de-la-philosophie-africaine/,2025-02-02,2,2025Q1,Consultation,Neutre,Neutre,0,mondafrique.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-02-02,2025-02-02,202502,2025,AFRICA,AFR,,,,,1,160,160,16,4,-4.0,-0.40567951318458,10,1,10,"Ganvie, Benin (general), Benin",BN,6.46441,2.39288,https://www.express.co.uk/news/world/2006916/Africa-village-on-lake-benin-ganvie,2025-02-02,2,2025Q1,Violation droits humains,Neutre,Déstabilisant,0,express.co.uk,False,Contexte,Non identifié,Non identifié,Conflit matériel
2025-02-02,2025-02-02,202502,2025,HOSPITAL,,HLH,,,,1,043,043,04,1,2.8,-9.64912280701753,10,1,10,Benin,BN,9.5,2.25,https://punchng.com/30-killed-as-two-buses-crash-catch-fire-in-ondo/,2025-02-02,2,2025Q1,Consultation,Négatif,Neutre,0,punchng.com,True,Contexte,Santé,Non identifié,Coopération verbale
2025-02-02,2025-02-02,202502,2025,COMMANDER,,MIL,,,,1,020,020,02,1,3.0,-9.64912280701753,10,1,10,Benin,BN,9.5,2.25,https://punchng.com/30-killed-as-two-buses-crash-catch-fire-in-ondo/,2025-02-02,2,2025Q1,Appel / Demande,Négatif,Neutre,0,punchng.com,True,Contexte,Militaire,Non identifié,Coopération verbale
2025-02-02,2025-02-02,202502,2025,COMMANDER,,MIL,,,,1,130,130,13,3,-4.4,-9.64912280701753,10,1,10,Benin,BN,9.5,2.25,https://punchng.com/30-killed-as-two-buses-crash-catch-fire-in-ondo/,2025-02-02,2,2025Q1,Menace,Négatif,Déstabilisant,0,punchng.com,True,Contexte,Militaire,Non identifié,Conflit verbal
2025-02-02,2025-02-02,202502,2025,BENIN,BEN,,,,,1,043,043,04,1,2.8,-3.78297660527626,13,1,10,Benin,BN,9.5,2.25,https://punchng.com/air-travellers-resort-to-prayers-amid-surge-in-aviation-disasters/,2025-02-02,2,2025Q1,Consultation,Négatif,Neutre,0,punchng.com,False,Acteur,Non identifié,Non identifié,Coopération verbale
2025-02-02,2025-02-02,202502,2025,AIRLINE,,BUS,,,,0,090,090,09,2,-2.0,-3.78297660527626,10,1,10,Benin,BN,9.5,2.25,https://punchng.com/air-travellers-resort-to-prayers-amid-surge-in-aviation-disasters/,2025-02-02,2,2025Q1,Sanctions économiques,Négatif,Neutre,0,punchng.com,False,Contexte,Entreprise,Non identifié,Coopération matérielle
2025-02-02,2025-02-02,202502,2025,,,,HOSPITAL,,HLH,1,042,042,04,1,1.9,-9.64912280701753,10,1,10,Benin,BN,9.5,2.25,https://punchng.com/30-killed-as-two-buses-crash-catch-fire-in-ondo/,2025-02-02,2,2025Q1,Consultation,Négatif,Neutre,0,punchng.com,True,Contexte,Non identifié,Santé,Coopération verbale
2025-02-02,2025-02-02,202502,2025,,,,BENIN,BEN,,0,042,042,04,1,1.9,-3.78297660527626,3,1,3,Benin,BN,9.5,2.25,https://punchng.com/air-travellers-resort-to-prayers-amid-surge-in-aviation-disasters/,2025-02-02,2,2025Q1,Consultation,Négatif,Neutre,0,punchng.com,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-02-02,2025-02-02,202502,2025,NIGERIA,NGA,,BENIN,BEN,,0,042,042,04,1,1.9,-3.78297660527626,2,1,2,Benin,BN,9.5,2.25,https://punchng.com/air-travellers-resort-to-prayers-amid-surge-in-aviation-disasters/,2025-02-02,2,2025Q1,Consultation,Négatif,Neutre,0,punchng.com,False,Spectateur,Non identifié,Non identifié,Coopération verbale
2025-02-02,2025-02-02,202502,2025,UNIVERSITY,,EDU,BENIN CITY,NGA,,0,043,043,04,1,2.8,7.25552050473186,5,1,5,Benin,BN,9.5,2.25,https://quicknews-africa.net/obasekis-tech-reforms-excite-ikhine-as-two-startups-get-1m-grant/,2025-02-02,2,2025Q1,Consultation,Positif,Neutre,0,quicknews-africa.net,False,Contexte,Éducation,Non identifié,Coopération verbale
2025-02-02,2025-02-02,202502,2025,BENIN CITY,NGA,,UNIVERSITY,,EDU,0,042,042,04,1,1.9,7.25552050473186,5,1,5,Benin,BN,9.5,2.25,https://quicknews-africa.net/obasekis-tech-reforms-excite-ikhine-as-two-startups-get-1m-grant/,2025-02-02,2,2025Q1,Consultation,Positif,Neutre,0,quicknews-africa.net,False,Contexte,Non identifié,Éducation,Coopération verbale
2025-02-02,2025-02-02,202502,2025,,,,BENIN,BEN,,0,040,040,04,1,1.0,-0.93959731543624,4,1,4,"Abomey, Zou, Benin",BN,7.18286,1.99119,https://mondafrique.com/limage-du-jour/paulin-jidenu-hountondji-le-pere-de-la-philosophie-africaine/,2025-02-02,2,2025Q1,Consultation,Neutre,Neutre,0,mondafrique.com,False,Spectateur,Non identifié,Non identifié,Coopération verbale
